Year,Player,Age,Height,Weight,Birth_State,Birth_City,Collage,Team,Pos,Salary,G,GS,PTS,MP,PER,FTr,OWS,DWS,WS,VORP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
2017.0,Brice Johnson,22.0,208.0,95.0,Utah,Salt Lake City,University of Utah,LAC,PF,1331160.0,3.0,0.0,4.0,9.0,17.2,0.0,-0.1,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0
2017.0,Damian Jones,21.0,190.0,83.0,Texas,Galveston,University of Houston,GSW,C,1312611.0,10.0,0.0,19.0,85.0,5.3,0.625,-0.1,0.1,0.0,-0.2,8.0,16.0,0.0,0.0,8.0,16.0,3.0,10.0,9.0,14.0,23.0,0.0,1.0,4.0,6.0,15.0
2017.0,Derrick Jones,19.0,203.0,100.0,Georgia,Stone Mountain,University of Miami,PHO,SF,1312611.0,32.0,8.0,168.0,545.0,12.0,0.33899999999999997,0.9,0.2,1.1,0.1,68.0,121.0,3.0,11.0,65.0,110.0,29.0,41.0,39.0,40.0,79.0,12.0,14.0,13.0,13.0,63.0
2017.0,Mindaugas Kuzminskas,27.0,206.0,97.0,Lithuania,Vilnius,Unknown,NYK,SF,3025035.0,68.0,5.0,425.0,1016.0,12.4,0.184,0.8,0.4,1.2,-0.2,158.0,369.0,54.0,168.0,104.0,201.0,55.0,68.0,47.0,79.0,126.0,69.0,29.0,11.0,51.0,79.0
2017.0,Skal Labissiere,20.0,211.0,102.0,Haiti,Port-Au-Prince,University of Kentucky,SAC,PF,1312611.0,33.0,12.0,289.0,612.0,16.8,0.33899999999999997,0.7,0.5,1.3,-0.1,117.0,218.0,3.0,8.0,114.0,210.0,52.0,74.0,51.0,111.0,162.0,27.0,16.0,13.0,37.0,64.0
2017.0,Jake Layman,22.0,206.0,95.0,Massachusetts,Norwood,University of Maryland,POR,SF,1312611.0,35.0,1.0,78.0,249.0,4.9,0.191,-0.4,0.1,-0.3,-0.3,26.0,89.0,13.0,51.0,13.0,38.0,13.0,17.0,6.0,18.0,24.0,11.0,9.0,3.0,11.0,22.0
2017.0,Caris LeVert,22.0,201.0,92.0,Ohio,Columbus,University of Michigan,BRK,SF,1632480.0,57.0,26.0,468.0,1237.0,12.2,0.245,0.8,1.0,1.8,0.3,171.0,380.0,59.0,184.0,112.0,196.0,67.0,93.0,23.0,165.0,188.0,110.0,49.0,8.0,59.0,91.0
2017.0,Timothe Luwawu-Cabarrot,21.0,198.0,92.0,France,Cannes,Unknown,PHI,SF,1386600.0,69.0,19.0,445.0,1190.0,8.5,0.341,0.0,0.8,0.8,-0.6,145.0,361.0,50.0,161.0,95.0,200.0,105.0,123.0,25.0,124.0,149.0,75.0,32.0,10.0,73.0,154.0
2017.0,Thon Maker,19.0,216.0,97.0,Unknown,South Sudan,Unknown,MIL,C,2684160.0,57.0,34.0,226.0,562.0,14.0,0.271,0.8,0.5,1.3,0.1,83.0,181.0,28.0,74.0,55.0,107.0,32.0,49.0,40.0,74.0,114.0,23.0,10.0,26.0,17.0,84.0
2017.0,Patrick McCaw,21.0,201.0,83.0,Missouri,St. Louis,"University of Nevada, Las Vegas",GSW,SG,1312611.0,71.0,20.0,282.0,1074.0,8.6,0.151,0.6,1.2,1.7,0.1,106.0,245.0,41.0,123.0,65.0,122.0,29.0,37.0,22.0,79.0,101.0,77.0,32.0,15.0,36.0,62.0
2017.0,Sheldon McClellan,24.0,196.0,90.0,Texas,Houston,University of Miami,WAS,SG,543471.0,30.0,3.0,90.0,287.0,10.1,0.36,0.3,0.2,0.5,-0.1,30.0,75.0,7.0,30.0,23.0,45.0,23.0,27.0,4.0,30.0,34.0,15.0,8.0,2.0,5.0,17.0
2017.0,Rodney McGruder,25.0,193.0,92.0,Maryland,Landover,Kansas State University,MIA,SG,1312611.0,78.0,65.0,497.0,1966.0,9.1,0.154,1.2,1.7,2.9,0.8,190.0,460.0,73.0,220.0,117.0,240.0,44.0,71.0,95.0,162.0,257.0,124.0,45.0,18.0,56.0,140.0
2017.0,Dejounte Murray,20.0,196.0,77.0,Washington,Seattle,University of Washington,SAS,PG,1312611.0,38.0,8.0,130.0,322.0,9.6,0.259,-0.4,0.5,0.0,-0.2,50.0,116.0,9.0,23.0,41.0,93.0,21.0,30.0,6.0,36.0,42.0,48.0,8.0,6.0,38.0,29.0
2017.0,Jamal Murray,19.0,193.0,93.0,Canada,Kitchener,University of Kentucky,DEN,SG,3355320.0,82.0,10.0,811.0,1764.0,11.9,0.16399999999999998,0.6,0.7,1.4,-0.3,295.0,730.0,115.0,344.0,180.0,386.0,106.0,120.0,41.0,173.0,214.0,170.0,52.0,24.0,113.0,124.0
2017.0,Maurice Ndour,24.0,206.0,90.0,Senegal,Sindia,Ohio University,NYK,PF,724360.0,32.0,4.0,98.0,331.0,11.3,0.302,0.1,0.3,0.4,-0.1,39.0,86.0,1.0,7.0,38.0,79.0,19.0,26.0,22.0,42.0,64.0,8.0,15.0,8.0,12.0,30.0
2017.0,Georges Niang,23.0,203.0,104.0,Massachusetts,Lawrence,Iowa State University,IND,PF,100000.0,23.0,0.0,21.0,93.0,0.1,0.055999999999999994,-0.4,0.1,-0.3,-0.2,9.0,36.0,1.0,12.0,8.0,24.0,2.0,2.0,2.0,15.0,17.0,5.0,3.0,0.0,5.0,6.0
2017.0,David Nwaba,24.0,193.0,94.0,California,Los Angeles,"California Polytechnic State University, San Luis Obispo",LAL,SG,1312611.0,20.0,2.0,120.0,397.0,12.1,0.48100000000000004,0.6,0.2,0.7,0.0,47.0,81.0,1.0,5.0,46.0,76.0,25.0,39.0,16.0,46.0,62.0,14.0,13.0,7.0,11.0,36.0
2017.0,Daniel Ochefu,23.0,211.0,111.0,Maryland,Baltimore,Villanova University,WAS,C,50000.0,19.0,0.0,24.0,75.0,6.6,0.07400000000000001,-0.1,0.1,0.0,-0.1,12.0,27.0,0.0,0.0,12.0,27.0,0.0,2.0,5.0,17.0,22.0,3.0,2.0,0.0,3.0,17.0
2017.0,Chinanu Onuaku,20.0,208.0,111.0,Maryland,Baltimore,University of Louisville,HOU,C,1312611.0,5.0,1.0,14.0,52.0,12.3,0.5710000000000001,0.1,0.1,0.1,0.0,5.0,7.0,0.0,0.0,5.0,7.0,4.0,4.0,2.0,8.0,10.0,3.0,3.0,1.0,4.0,6.0
2017.0,Georgios Papagiannis,19.0,216.0,108.0,Greece,Amarousio,Unknown,SAC,C,2301360.0,22.0,0.0,124.0,355.0,12.7,0.13699999999999998,0.1,0.3,0.4,-0.1,56.0,102.0,0.0,2.0,56.0,100.0,12.0,14.0,24.0,62.0,86.0,20.0,3.0,17.0,24.0,44.0
2017.0,Gary Payton,24.0,193.0,81.0,California,Oakland,Oregon State University,MIL,PG,50000.0,6.0,0.0,20.0,99.0,4.5,0.22699999999999998,-0.3,0.1,-0.2,-0.1,8.0,22.0,1.0,9.0,7.0,13.0,3.0,5.0,0.0,12.0,12.0,13.0,3.0,4.0,10.0,9.0
2017.0,Marshall Plumlee,24.0,211.0,111.0,Indiana,Fort Wayne,Duke University,NYK,C,100000.0,21.0,1.0,40.0,170.0,10.9,0.633,0.0,0.1,0.2,0.0,16.0,30.0,0.0,0.0,16.0,30.0,8.0,19.0,23.0,28.0,51.0,10.0,4.0,4.0,12.0,23.0
2017.0,Jakob Poeltl,21.0,213.0,112.0,Austria,Vienna,University of Utah,TOR,C,2825640.0,54.0,4.0,165.0,626.0,12.2,0.496,0.9,0.7,1.6,0.2,67.0,115.0,0.0,0.0,67.0,115.0,31.0,57.0,78.0,87.0,165.0,12.0,17.0,20.0,29.0,113.0
2017.0,Alex Poythress,23.0,201.0,107.0,Georgia,Savannah,University of Kentucky,PHI,PF,778668.0,6.0,1.0,64.0,157.0,13.2,0.185,0.2,0.1,0.3,0.0,25.0,54.0,6.0,19.0,19.0,35.0,8.0,10.0,11.0,18.0,29.0,5.0,3.0,2.0,3.0,14.0
2017.0,Chasson Randle,23.0,188.0,83.0,Illinois,Rock Island,Stanford University,TOT,PG,1312611.0,26.0,0.0,137.0,299.0,13.6,0.439,0.5,0.1,0.7,0.0,40.0,98.0,16.0,47.0,24.0,51.0,41.0,43.0,6.0,26.0,32.0,34.0,9.0,2.0,19.0,39.0
2017.0,Chasson Randle,23.0,188.0,83.0,Illinois,Rock Island,Stanford University,PHI,PG,1312611.0,8.0,0.0,42.0,74.0,17.7,0.462,0.2,0.1,0.3,0.0,12.0,26.0,6.0,15.0,6.0,11.0,12.0,12.0,0.0,5.0,5.0,6.0,3.0,1.0,3.0,11.0
2017.0,Chasson Randle,23.0,188.0,83.0,Illinois,Rock Island,Stanford University,NYK,PG,1312611.0,18.0,0.0,95.0,225.0,12.3,0.431,0.3,0.1,0.4,-0.1,28.0,72.0,10.0,32.0,18.0,40.0,29.0,31.0,6.0,21.0,27.0,28.0,6.0,1.0,16.0,28.0
2017.0,Malachi Richardson,21.0,198.0,92.0,New Jersey,Trenton,Syracuse University,SAC,SG,1504560.0,22.0,0.0,79.0,198.0,9.6,0.27899999999999997,0.0,0.1,0.1,-0.2,28.0,68.0,8.0,28.0,20.0,40.0,15.0,19.0,3.0,20.0,23.0,11.0,5.0,1.0,8.0,23.0
2017.0,Domantas Sabonis,20.0,211.0,108.0,Oregon,Portland,Gonzaga University,OKC,PF,2550000.0,81.0,66.0,479.0,1632.0,6.9,0.139,-1.0,1.8,0.7,-1.2,192.0,481.0,51.0,159.0,141.0,322.0,44.0,67.0,45.0,242.0,287.0,82.0,39.0,32.0,83.0,200.0
2017.0,Dario Saric,22.0,208.0,101.0,Croatia,Sibenik,Unknown,PHI,PF,2422560.0,81.0,36.0,1040.0,2129.0,12.8,0.237,-1.2,2.2,1.0,-0.1,381.0,927.0,106.0,341.0,275.0,586.0,172.0,220.0,112.0,401.0,513.0,182.0,57.0,30.0,183.0,162.0
2017.0,Tomas Satoransky,25.0,201.0,95.0,Czech Republic,Prague,Unknown,WAS,SG,3000000.0,57.0,3.0,154.0,719.0,8.5,0.226,0.1,0.5,0.6,-0.2,61.0,146.0,9.0,37.0,52.0,109.0,23.0,33.0,25.0,58.0,83.0,92.0,26.0,6.0,38.0,60.0
2017.0,Wayne Selden,22.0,196.0,104.0,Massachusetts,Roxbury,University of Kansas,TOT,SG,1312611.0,14.0,5.0,71.0,236.0,6.9,0.379,-0.1,0.2,0.1,-0.2,25.0,58.0,7.0,28.0,18.0,30.0,14.0,22.0,1.0,15.0,16.0,13.0,6.0,1.0,12.0,18.0
2017.0,Wayne Selden,22.0,196.0,104.0,Massachusetts,Roxbury,University of Kansas,NOP,SG,1312611.0,3.0,3.0,16.0,47.0,10.0,0.5,0.0,0.0,0.1,0.0,5.0,8.0,4.0,7.0,1.0,1.0,2.0,4.0,0.0,5.0,5.0,1.0,2.0,0.0,3.0,6.0
2017.0,Wayne Selden,22.0,196.0,104.0,Massachusetts,Roxbury,University of Kansas,MEM,SG,1312611.0,11.0,2.0,55.0,189.0,6.2,0.36,-0.1,0.1,0.0,-0.2,20.0,50.0,3.0,21.0,17.0,29.0,12.0,18.0,1.0,10.0,11.0,12.0,4.0,1.0,9.0,12.0
2017.0,Pascal Siakam,22.0,206.0,104.0,Cameroon,Douala,New Mexico State University,TOR,PF,1312611.0,55.0,38.0,229.0,859.0,11.5,0.156,0.4,1.2,1.6,0.2,103.0,205.0,1.0,7.0,102.0,198.0,22.0,32.0,64.0,121.0,185.0,17.0,26.0,45.0,33.0,109.0
2017.0,Diamond Stone,19.0,211.0,115.0,Wisconsin,Milwaukee,University of Maryland,LAC,C,1312611.0,7.0,0.0,10.0,24.0,-1.2,0.308,-0.1,0.0,-0.1,-0.1,3.0,13.0,0.0,0.0,3.0,13.0,4.0,4.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,5.0
2017.0,Isaiah Taylor,22.0,190.0,77.0,California,Hayward,University of Texas at Austin,HOU,PG,1312611.0,4.0,0.0,3.0,52.0,0.3,0.28600000000000003,-0.1,0.0,0.0,-0.1,1.0,7.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,6.0
2017.0,Tyler Ulis,21.0,178.0,68.0,Michigan,Detroit,University of Kentucky,PHO,PG,1312611.0,61.0,15.0,444.0,1123.0,13.0,0.162,0.3,0.4,0.7,-0.6,184.0,437.0,21.0,79.0,163.0,358.0,55.0,71.0,20.0,75.0,95.0,226.0,48.0,5.0,77.0,73.0
2017.0,Denzel Valentine,23.0,198.0,96.0,Michigan,Lansing,Michigan State University,CHI,SG,2186400.0,57.0,0.0,291.0,976.0,7.3,0.063,-0.5,1.1,0.6,-0.2,102.0,288.0,73.0,208.0,29.0,80.0,14.0,18.0,11.0,140.0,151.0,63.0,30.0,7.0,49.0,86.0
2017.0,Fred VanVleet,22.0,183.0,88.0,Illinois,Rockford,Wichita State University,TOR,PG,1312611.0,37.0,0.0,107.0,294.0,10.5,0.198,-0.1,0.4,0.3,-0.1,39.0,111.0,11.0,29.0,28.0,82.0,18.0,22.0,4.0,38.0,42.0,35.0,17.0,2.0,15.0,36.0
2017.0,Taurean Waller-Prince,22.0,183.0,88.0,Unknown,Unknown,Unknown,ATL,SF,2422560.0,59.0,10.0,335.0,981.0,9.8,0.33,-0.4,1.5,1.1,-0.1,114.0,285.0,33.0,102.0,81.0,183.0,74.0,94.0,25.0,132.0,157.0,55.0,43.0,27.0,61.0,96.0
2017.0,Okaro White,24.0,203.0,92.0,Florida,Clearwater,Florida State University,MIA,PF,1312611.0,35.0,0.0,98.0,471.0,7.5,0.253,0.1,0.5,0.6,0.0,33.0,87.0,12.0,34.0,21.0,53.0,20.0,22.0,25.0,57.0,82.0,21.0,10.0,10.0,18.0,52.0
2017.0,Isaiah Whitehead,21.0,193.0,96.0,New York,Brooklyn,Seton Hall University,BRK,PG,1312611.0,73.0,26.0,543.0,1643.0,7.5,0.222,-1.7,0.9,-0.8,-1.2,204.0,508.0,44.0,149.0,160.0,359.0,91.0,113.0,32.0,152.0,184.0,192.0,42.0,36.0,142.0,175.0
2017.0,Troy Williams,22.0,198.0,97.0,South Carolina,Columbia,South Carolina State University,TOT,SF,1471382.0,30.0,16.0,185.0,557.0,8.9,0.192,-0.4,0.7,0.3,-0.1,73.0,167.0,18.0,62.0,55.0,105.0,21.0,32.0,15.0,54.0,69.0,25.0,27.0,10.0,33.0,60.0
2017.0,Troy Williams,22.0,198.0,97.0,South Carolina,Columbia,South Carolina State University,MEM,SF,1471382.0,24.0,13.0,127.0,418.0,7.6,0.203,-0.6,0.6,0.0,-0.1,51.0,123.0,10.0,41.0,41.0,82.0,15.0,25.0,6.0,39.0,45.0,19.0,24.0,9.0,27.0,42.0
2017.0,Troy Williams,22.0,198.0,97.0,South Carolina,Columbia,South Carolina State University,HOU,SF,1471382.0,6.0,3.0,58.0,139.0,12.8,0.159,0.2,0.1,0.3,0.0,22.0,44.0,8.0,21.0,14.0,23.0,6.0,7.0,9.0,15.0,24.0,6.0,3.0,1.0,6.0,18.0
2017.0,Stephen Zimmerman,20.0,213.0,108.0,Tennessee,Hendersonville,"University of Nevada, Las Vegas",ORL,C,1312611.0,19.0,0.0,23.0,108.0,7.3,0.161,-0.1,0.1,0.0,-0.1,10.0,31.0,0.0,0.0,10.0,31.0,3.0,5.0,11.0,24.0,35.0,4.0,2.0,5.0,3.0,17.0
2017.0,Paul Zipser,22.0,203.0,97.0,Germany,Heidelberg,Unknown,CHI,SF,1312611.0,44.0,18.0,240.0,843.0,6.9,0.18100000000000002,-0.3,0.8,0.5,-0.4,88.0,221.0,33.0,99.0,55.0,122.0,31.0,40.0,15.0,110.0,125.0,36.0,15.0,16.0,40.0,78.0
2017.0,Ivica Zubac,19.0,216.0,120.0,Bosnia and Herzegovina,Mostar,Unknown,LAL,C,1312611.0,38.0,11.0,284.0,609.0,17.0,0.20600000000000002,0.6,0.5,1.1,-0.1,126.0,238.0,0.0,3.0,126.0,235.0,32.0,49.0,41.0,118.0,159.0,30.0,14.0,33.0,30.0,66.0
